timestamp,rater,session_id,pair_index,pair_type,arc_a,arc_b,choice,swap_of,context_v,context_a,params_a,params_b,loudness_gain_a,loudness_gain_b,pool_version,arranger_sha256
2026-07-05T19:38:42,R03,aefe4a4e,10,catch_swap,arc_140,arc_136,A,pair_5,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""min->min""}","{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.25754926634592207,0.22922797040789009,1,0f82853dee79764c
2026-07-05T19:59:27,R03,aefe4a4e,11,seed_dist_bin,arc_076,arc_078,A,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""min->maj""}","{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->maj""}",1.022727283492823,0.44950979031264837,1,0f82853dee79764c
2026-07-05T20:04:34,R03,f92856a5,0,seed_chord,arc_070,arc_071,same,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}","{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}",0.29660782002326147,0.31906040698688054,1,0f82853dee79764c
2026-07-05T20:18:19,R03,f92856a5,1,seed_dist_bin,arc_044,arc_046,B,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}","{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}",0.6123198745544425,0.26573550181644134,1,0f82853dee79764c
2026-07-05T20:21:01,R03,f92856a5,2,seed_chord,arc_098,arc_099,B,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}","{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.2113052032934037,0.2083474837632168,1,0f82853dee79764c
2026-07-05T20:23:48,R03,a69a3c76,0,seed_chord,arc_182,arc_183,A,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}",0.40466808062992865,0.38772559201094275,1,0f82853dee79764c
2026-07-05T20:24:51,R03,a69a3c76,1,seed_chord,arc_024,arc_025,same,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}","{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""maj->min""}",0.3083373841773683,0.2878288803175312,1,0f82853dee79764c
2026-07-05T20:25:45,R03,a69a3c76,2,seed_dist_bin,arc_021,arc_023,B,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}","{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",0.200685574184697,0.17027834530298222,1,0f82853dee79764c
2026-07-05T20:26:24,R03,a69a3c76,3,seed_dist_bin,arc_177,arc_179,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}",0.4984841409166123,0.4275554044013987,1,0f82853dee79764c
2026-07-05T20:27:39,R03,a69a3c76,4,seed_dist_bin,arc_011,arc_009,B,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}","{""context_id"": 0, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}",0.16434343454202707,0.21870950020591476,1,0f82853dee79764c
2026-07-05T20:28:55,R03,a69a3c76,5,seed_ramp_s,arc_098,arc_102,A,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}","{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""min->min""}",0.2113052032934037,0.22344040791362435,1,0f82853dee79764c
2026-07-05T20:30:41,R03,a69a3c76,6,seed_dist_bin,arc_176,arc_178,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->min""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.4873511905275065,0.42447752199680594,1,0f82853dee79764c
2026-07-05T20:32:21,R03,a69a3c76,7,seed_chord,arc_162,arc_163,A,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.17809568368419065,0.17510816305753557,1,0f82853dee79764c
2026-07-05T20:33:07,R03,a69a3c76,8,seed_ramp_s,arc_115,arc_119,same,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->maj""}","{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.19671375223082183,0.2363788178631609,1,0f82853dee79764c
2026-07-05T22:08:24,R22,9dfd2c5e,0,seed_dist_bin,arc_061,arc_063,B,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}","{""context_id"": 1, ""dist_bin"": ""medium"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",0.22417768161482718,0.9538342327813037,1,0f82853dee79764c
2026-07-05T22:09:04,R22,9dfd2c5e,1,seed_dist_bin,arc_113,arc_115,B,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""maj->maj""}","{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->maj""}",0.235728449900564,0.19671375223082183,1,0f82853dee79764c
2026-07-05T22:10:05,R22,9dfd2c5e,2,seed_ramp_s,arc_040,arc_044,same,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}","{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}",0.49316039335485923,0.6123198745544425,1,0f82853dee79764c
2026-07-05T22:11:08,R22,9dfd2c5e,3,seed_ramp_s,arc_127,arc_123,A,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}","{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.2482909623416417,0.23407996481669172,1,0f82853dee79764c
2026-07-05T22:12:03,R22,9dfd2c5e,4,seed_chord,arc_141,arc_140,B,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}","{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.24818878902254604,0.25754926634592207,1,0f82853dee79764c
2026-07-05T22:13:11,R22,9dfd2c5e,5,seed_dist_bin,arc_118,arc_116,A,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->maj""}","{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""min->maj""}",0.2689145771004691,0.26013761356367504,1,0f82853dee79764c
2026-07-05T22:14:17,R22,9dfd2c5e,6,seed_ramp_s,arc_124,arc_120,A,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}","{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}",0.16642039306384263,0.14825443598650742,1,0f82853dee79764c
2026-07-05T22:15:04,R22,9dfd2c5e,7,seed_ramp_s,arc_179,arc_183,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}",0.4275554044013987,0.38772559201094275,1,0f82853dee79764c
2026-07-05T22:15:58,R22,9dfd2c5e,8,seed_ramp_s,arc_151,arc_147,A,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""maj->min""}",0.19309948994591192,0.22231490006596102,1,0f82853dee79764c
2026-07-05T22:16:57,R22,9dfd2c5e,9,seed_ramp_s,arc_046,arc_042,B,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}","{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}",0.26573550181644134,0.27461288960815344,1,0f82853dee79764c
2026-07-05T22:17:57,R22,9dfd2c5e,10,catch_swap,arc_123,arc_127,B,pair_3,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}","{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",0.23407996481669172,0.2482909623416417,1,0f82853dee79764c
2026-07-05T22:18:48,R22,9dfd2c5e,11,seed_dist_bin,arc_112,arc_114,A,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}","{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.23936925901326617,0.22622893178574832,1,0f82853dee79764c
2026-07-05T22:19:41,R22,9dfd2c5e,12,catch_identical,arc_197,arc_197,B,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 8.5, ""chord"": ""min->min""}","{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 8.5, ""chord"": ""min->min""}",0.15148138546862963,0.15148138546862963,1,0f82853dee79764c
2026-07-05T22:20:41,R22,9dfd2c5e,13,seed_chord,arc_085,arc_084,A,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}","{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}",0.19562323753585015,0.18480355897794826,1,0f82853dee79764c
2026-07-05T22:21:43,R22,9dfd2c5e,14,seed_ramp_s,arc_160,arc_164,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}",0.2609227928815599,0.28014649219274984,1,0f82853dee79764c
2026-07-05T22:22:17,R22,9dfd2c5e,15,seed_chord,arc_144,arc_145,A,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}","{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""maj->min""}",0.28901356270328205,0.290206729515296,1,0f82853dee79764c
2026-07-05T22:23:27,R22,9dfd2c5e,16,seed_dist_bin,arc_014,arc_012,B,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}","{""context_id"": 0, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.173046158172983,0.22200177131110313,1,0f82853dee79764c
2026-07-06T16:23:53,R23,3b52543b,0,seed_chord,arc_153,arc_152,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->maj""}","{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.20803536241859613,0.21127771210857477,1,0f82853dee79764c
2026-07-06T16:24:48,R23,3b52543b,1,seed_ramp_s,arc_161,arc_165,A,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}","{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",0.2566711564732958,0.2756413866979895,1,0f82853dee79764c
2026-07-06T16:25:20,R23,3b52543b,2,seed_ramp_s,arc_157,arc_153,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}","{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->maj""}",0.2125112763993756,0.20803536241859613,1,0f82853dee79764c
2026-07-06T16:26:33,R23,3b52543b,3,seed_dist_bin,arc_185,arc_187,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.8572008418535625,0.20476789922087407,1,0f82853dee79764c
2026-07-06T16:27:05,R23,3b52543b,4,seed_dist_bin,arc_001,arc_003,A,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}","{""context_id"": 0, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.24034562666658782,0.2403089385072114,1,0f82853dee79764c
2026-07-06T16:29:06,R23,3b52543b,5,seed_chord,arc_183,arc_182,A,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.38772559201094275,0.40466808062992865,1,0f82853dee79764c
2026-07-06T16:30:55,R23,3b52543b,6,seed_ramp_s,arc_044,arc_040,B,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}","{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}",0.6123198745544425,0.49316039335485923,1,0f82853dee79764c
2026-07-06T16:31:27,R23,3b52543b,7,seed_dist_bin,arc_145,arc_147,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""maj->min""}",0.290206729515296,0.22231490006596102,1,0f82853dee79764c
2026-07-06T16:31:32,R23,3b52543b,8,seed_chord,arc_071,arc_070,A,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}","{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.31906040698688054,0.29660782002326147,1,0f82853dee79764c
2026-07-06T16:32:06,R23,3b52543b,9,seed_ramp_s,arc_007,arc_003,same,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}","{""context_id"": 0, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.268313113235549,0.2403089385072114,1,0f82853dee79764c
2026-07-06T16:32:59,R23,3b52543b,10,catch_swap,arc_153,arc_157,B,pair_2,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->maj""}","{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.20803536241859613,0.2125112763993756,1,0f82853dee79764c
2026-07-06T16:34:28,R23,3b52543b,11,seed_dist_bin,arc_165,arc_167,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",0.2756413866979895,0.19363813824696866,1,0f82853dee79764c
2026-07-06T16:35:34,R23,3b52543b,12,catch_identical,arc_066,arc_066,same,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}","{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.28031776045938844,0.28031776045938844,1,0f82853dee79764c
2026-07-06T16:36:58,R23,3b52543b,13,seed_ramp_s,arc_186,arc_190,same,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""min->min""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""min->min""}",0.1972173297184584,0.20217591407949043,1,0f82853dee79764c
2026-07-06T16:37:59,R23,3b52543b,14,seed_chord,arc_062,arc_063,same,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""medium"", ""ramp_s"": 16.0, ""chord"": ""min->min""}","{""context_id"": 1, ""dist_bin"": ""medium"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",1.0590248887424523,0.9538342327813037,1,0f82853dee79764c
2026-07-06T16:39:45,R23,3b52543b,15,seed_chord,arc_162,arc_163,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.17809568368419065,0.17510816305753557,1,0f82853dee79764c
2026-07-06T16:56:38,R14,5f0a1881,0,seed_ramp_s,arc_023,arc_019,A,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}","{""context_id"": 0, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.17027834530298222,0.18193924399505262,1,0f82853dee79764c
2026-07-06T16:57:24,R14,5f0a1881,1,seed_ramp_s,arc_142,arc_138,B,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""min->min""}","{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.314185474775894,0.27492270778246525,1,0f82853dee79764c
2026-07-06T16:57:57,R14,5f0a1881,2,seed_chord,arc_024,arc_025,B,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}","{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""maj->min""}",0.3083373841773683,0.2878288803175312,1,0f82853dee79764c
2026-07-06T16:58:54,R14,5f0a1881,3,seed_probe,arc_197,arc_196,A,,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 8.5, ""chord"": ""min->min""}","{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 8.5, ""chord"": ""min->min"", ""xfade_mode"": ""glide""}",0.15148138546862963,0.14444073266461385,1,0f82853dee79764c
2026-07-06T16:59:53,R14,5f0a1881,4,seed_ramp_s,arc_123,arc_127,A,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}","{""context_id"": 2, ""dist_bin"": ""large"", ""ramp_s"": 16.0, ""chord"": ""maj->maj""}",0.23407996481669172,0.2482909623416417,1,0f82853dee79764c
2026-07-06T17:00:35,R14,5f0a1881,5,seed_chord,arc_177,arc_176,A,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""maj->min""}","{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.4984841409166123,0.4873511905275065,1,0f82853dee79764c
2026-07-06T17:01:31,R14,5f0a1881,6,seed_ramp_s,arc_080,arc_084,A,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}","{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 16.0, ""chord"": ""maj->min""}",0.19663374817423668,0.18480355897794826,1,0f82853dee79764c
2026-07-06T17:02:10,R14,5f0a1881,7,seed_ramp_s,arc_175,arc_171,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}","{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.12606271250642676,0.13796527109839266,1,0f82853dee79764c
2026-07-06T17:02:50,R14,5f0a1881,8,seed_dist_bin,arc_074,arc_072,A,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""large"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}","{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 6.0, ""chord"": ""min->maj""}",0.523747106501558,1.022727283492823,1,0f82853dee79764c
2026-07-06T17:03:42,R14,5f0a1881,9,seed_dist_bin,arc_119,arc_117,B,,-0.8882,1.0,"{""context_id"": 2, ""dist_bin"": ""medium"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}","{""context_id"": 2, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->maj""}",0.2363788178631609,0.24454151284859618,1,0f82853dee79764c
2026-07-06T17:04:16,R14,5f0a1881,10,catch_swap,arc_025,arc_024,B,pair_2,-0.6094,0.4325,"{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""maj->min""}","{""context_id"": 0, ""dist_bin"": ""small"", ""ramp_s"": 3.0, ""chord"": ""min->maj""}",0.2878288803175312,0.3083373841773683,1,0f82853dee79764c
2026-07-06T17:05:09,R14,5f0a1881,11,seed_chord,arc_053,arc_052,A,,-0.6371,-0.3126,"{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""maj->min""}","{""context_id"": 1, ""dist_bin"": ""small"", ""ramp_s"": 12.0, ""chord"": ""min->min""}",0.3603560842700108,0.3457313536264251,1,0f82853dee79764c
2026-07-06T17:05:49,R14,5f0a1881,12,catch_identical,arc_174,arc_174,B,,-0.9009,0.1011,"{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->min""}","{""context_id"": 3, ""dist_bin"": ""medium"", ""ramp_s"": 6.0, ""chord"": ""min->min""}",0.12575548782813442,0.12575548782813442,1,0f82853dee79764c
