timestamp,ts,rater,test,item_id,response,response2,elapsed_s,note,score,use,effect,strength,reverb,treatment,style,level_db,bed_type,a_is_staged,a_is_reverb,pair_kind,has_melody,clip_id,drone,bed_id,superseded_audio,is_tester,clean
2026-08-17T13:59:28,2026-08-17 13:59:28,rater_b667,melody,v1__kbd__lead__swell,positive,maybe,62.85,,1.0,0.5,,,,,kbd,0.0,,,,,True,,,,False,False,True
2026-08-17T14:00:37,2026-08-17 14:00:37,rater_b667,melody,v0__boc__texture__flat,neutral,yes,69.39,,0.0,1.0,,,,,boc,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:01:43,2026-08-17 14:01:43,rater_b667,melody,v0__chant__lead__legato,negative,no,65.27,,-1.0,0.0,,,,,chant,0.0,,,,,True,,,,False,False,True
2026-08-17T14:02:48,2026-08-17 14:02:48,rater_b667,melody,v1__kbd__texture__flat,neutral,yes,64.75,,0.0,1.0,,,,,kbd,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:03:53,2026-08-17 14:03:53,rater_b667,melody,v0__chant__lead__swell,negative,no,65.23,,-1.0,0.0,,,,,chant,0.0,,,,,True,,,,False,False,True
2026-08-17T14:04:58,2026-08-17 14:04:58,rater_b667,melody,v0__L3_d128__lead__swell,negative,no,65.62,,-1.0,0.0,,,,,L3_d128,0.0,,,,,True,,,,False,False,True
2026-08-17T14:06:01,2026-08-17 14:06:01,rater_b667,melody,v0__boc__lead__legato,negative,yes,62.35,,-1.0,1.0,,,,,boc,0.0,,,,,True,,,,False,False,True
2026-08-17T14:07:04,2026-08-17 14:07:04,rater_b667,melody,v0__none,neutral,maybe,62.97,,0.0,0.5,,,,,none,,,,,,False,,,,False,False,True
2026-08-17T14:08:07,2026-08-17 14:08:07,rater_b667,melody,v1__L3_d128__lead__swell,negative,no,63.77,,-1.0,0.0,,,,,L3_d128,0.0,,,,,True,,,,False,False,True
2026-08-17T14:09:10,2026-08-17 14:09:10,rater_b667,melody,v1__chant__lead__legato,negative,yes,62.78,,-1.0,1.0,,,,,chant,0.0,,,,,True,,,,False,False,True
2026-08-17T14:10:14,2026-08-17 14:10:14,rater_b667,melody,v0__folk__texture__flat,neutral,yes,63.55,,0.0,1.0,,,,,folk,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:11:19,2026-08-17 14:11:19,rater_b667,melody,v1__chant__texture__flat,neutral,yes,65.66,,0.0,1.0,,,,,chant,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:12:23,2026-08-17 14:12:23,rater_b667,melody,v1__chant__lead__swell,negative,maybe,63.74,,-1.0,0.5,,,,,chant,0.0,,,,,True,,,,False,False,True
2026-08-17T14:13:28,2026-08-17 14:13:28,rater_b667,melody,v1__boc__texture__flat,negative,maybe,65.13,,-1.0,0.5,,,,,boc,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:14:32,2026-08-17 14:14:32,rater_b667,melody,v1__L3_d128__texture__flat,neutral,yes,63.42,,0.0,1.0,,,,,L3_d128,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:15:34,2026-08-17 14:15:34,rater_b667,melody,v0__kbd__lead__swell,negative,no,61.89,,-1.0,0.0,,,,,kbd,0.0,,,,,True,,,,False,False,True
2026-08-17T14:16:36,2026-08-17 14:16:36,rater_b667,melody,v1__folk__lead__swell,negative,yes,62.41,,-1.0,1.0,,,,,folk,0.0,,,,,True,,,,False,False,True
2026-08-17T14:17:39,2026-08-17 14:17:39,rater_b667,melody,v0__folk__lead__swell,negative,no,62.75,,-1.0,0.0,,,,,folk,0.0,,,,,True,,,,False,False,True
2026-08-17T14:18:41,2026-08-17 14:18:41,rater_b667,melody,v1__none,neutral,no,62.07,,0.0,0.0,,,,,none,,,,,,False,,,,False,False,True
2026-08-17T14:19:43,2026-08-17 14:19:43,rater_b667,melody,v0__L3_d128__texture__flat,neutral,yes,62.53,,0.0,1.0,,,,,L3_d128,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:20:46,2026-08-17 14:20:46,rater_b667,melody,v0__chant__texture__flat,neutral,maybe,62.72,,0.0,0.5,,,,,chant,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:21:50,2026-08-17 14:21:50,rater_b667,melody,v1__boc__lead__legato,positive,no,64.06,,1.0,0.0,,,,,boc,0.0,,,,,True,,,,False,False,True
2026-08-17T14:22:53,2026-08-17 14:22:53,rater_b667,melody,v0__kbd__texture__flat,neutral,maybe,62.98,,0.0,0.5,,,,,kbd,-16.0,,,,,True,,,,False,False,True
2026-08-17T14:23:55,2026-08-17 14:23:55,rater_b667,melody,v0__boc__lead__swell,positive,maybe,62.15,,1.0,0.5,,,,,boc,0.0,,,,,True,,,,False,False,True
2026-08-17T14:24:59,2026-08-17 14:24:59,rater_b667,melody,v1__boc__lead__swell,positive,maybe,63.48,,1.0,0.5,,,,,boc,0.0,,,,,True,,,,False,False,True
2026-08-18T06:10:41,2026-08-18 06:10:41,rater_b667,bed_level,vtrans_002__bells-church,works,-6,159.67,,,,,,long_bright,,,,bells-church,,,,,,vtrans_002,r_1mechanical155859_179538-hq,False,False,True
2026-08-18T06:11:13,2026-08-18 06:11:13,rater_b667,pairing,vtrans_002__L18__bells-church__r_1mechanical155859_179538-hq,neutral,maybe,22.47,,0.0,0.5,,,long_bright,,,-18.0,bells-church,,,,,,vtrans_002,r_1mechanical155859_179538-hq,False,False,True
2026-08-18T06:12:00,2026-08-18 06:12:00,rater_b667,transitions,vtrans_019__vtrans_013,A,,24.95,,,,,,,,,,,,False,trans,,,,,False,False,True
2026-08-18T06:12:44,2026-08-18 06:12:44,rater_b667,sensitivity,sens_p2_d0,A,,37.89,,,,,,,,,,,False,,,,,,,False,False,True
2026-08-18T06:13:33,2026-08-18 06:13:33,rater_b667,modulation,vtrans_028__chorus_mild,positive,yes,23.92,,1.0,1.0,chorus,mild,,,,,,,,,,vtrans_028,,,False,False,True
2026-08-18T06:14:04,2026-08-18 06:14:04,rater_b667,stereo,v0__far,neutral,no,24.74,,0.0,0.0,,,,far,,,,,,,,,,,False,False,True
2026-08-20T00:17:26,2026-08-20 00:17:26,rater_b668,melody,v0__folk__lead__swell,negative,yes,160.89,,-1.0,1.0,,,,,folk,0.0,,,,,True,,,,False,False,True
2026-08-20T00:18:28,2026-08-20 00:18:28,rater_b668,melody,v0__boc__texture__flat,neutral,maybe,62.8,,0.0,0.5,,,,,boc,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:19:32,2026-08-20 00:19:32,rater_b668,melody,v0__chant__lead__swell,neutral,maybe,63.97,,0.0,0.5,,,,,chant,0.0,,,,,True,,,,False,False,True
2026-08-20T00:20:52,2026-08-20 00:20:52,rater_b668,melody,v0__chant__texture__flat,neutral,maybe,79.7,,0.0,0.5,,,,,chant,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:21:57,2026-08-20 00:21:57,rater_b668,melody,v0__kbd__lead__swell,neutral,maybe,64.62,,0.0,0.5,,,,,kbd,0.0,,,,,True,,,,False,False,True
2026-08-20T00:22:59,2026-08-20 00:22:59,rater_b668,melody,v1__boc__lead__swell,positive,maybe,62.3,,1.0,0.5,,,,,boc,0.0,,,,,True,,,,False,False,True
2026-08-20T00:24:04,2026-08-20 00:24:04,rater_b668,melody,v0__folk__texture__flat,neutral,yes,64.72,,0.0,1.0,,,,,folk,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:25:07,2026-08-20 00:25:07,rater_b668,melody,v1__L3_d128__lead__swell,negative,yes,63.54,,-1.0,1.0,,,,,L3_d128,0.0,,,,,True,,,,False,False,True
2026-08-20T00:26:12,2026-08-20 00:26:12,rater_b668,melody,v0__boc__lead__legato,negative,yes,64.61,,-1.0,1.0,,,,,boc,0.0,,,,,True,,,,False,False,True
2026-08-20T00:27:19,2026-08-20 00:27:19,rater_b668,melody,v1__none,neutral,yes,67.48,,0.0,1.0,,,,,none,,,,,,False,,,,False,False,True
2026-08-20T00:28:34,2026-08-20 00:28:34,rater_b668,melody,v1__L3_d128__texture__flat,neutral,maybe,74.19,,0.0,0.5,,,,,L3_d128,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:29:40,2026-08-20 00:29:40,rater_b668,melody,v0__kbd__texture__flat,neutral,maybe,66.3,,0.0,0.5,,,,,kbd,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:30:48,2026-08-20 00:30:48,rater_b668,melody,v0__L3_d128__lead__swell,positive,maybe,68.35,,1.0,0.5,,,,,L3_d128,0.0,,,,,True,,,,False,False,True
2026-08-20T00:31:56,2026-08-20 00:31:56,rater_b668,melody,v1__kbd__texture__flat,neutral,yes,67.52,,0.0,1.0,,,,,kbd,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:33:00,2026-08-20 00:33:00,rater_b668,melody,v0__none,neutral,yes,64.44,,0.0,1.0,,,,,none,,,,,,False,,,,False,False,True
2026-08-20T00:34:08,2026-08-20 00:34:08,rater_b668,melody,v1__folk__texture__flat,neutral,yes,68.05,,0.0,1.0,,,,,folk,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:35:30,2026-08-20 00:35:30,rater_b668,melody,v0__L3_d128__texture__flat,neutral,yes,82.0,,0.0,1.0,,,,,L3_d128,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:36:35,2026-08-20 00:36:35,rater_b668,melody,v1__folk__lead__swell,positive,yes,64.34,,1.0,1.0,,,,,folk,0.0,,,,,True,,,,False,False,True
2026-08-20T00:37:48,2026-08-20 00:37:48,rater_b668,melody,v0__boc__lead__swell,positive,maybe,73.56,,1.0,0.5,,,,,boc,0.0,,,,,True,,,,False,False,True
2026-08-20T00:38:57,2026-08-20 00:38:57,rater_b668,melody,v1__boc__lead__legato,positive,maybe,68.7,,1.0,0.5,,,,,boc,0.0,,,,,True,,,,False,False,True
2026-08-20T00:40:08,2026-08-20 00:40:08,rater_b668,melody,v1__kbd__lead__swell,positive,maybe,70.7,,1.0,0.5,,,,,kbd,0.0,,,,,True,,,,False,False,True
2026-08-20T00:41:21,2026-08-20 00:41:21,rater_b668,melody,v0__chant__lead__legato,positive,no,73.22,,1.0,0.0,,,,,chant,0.0,,,,,True,,,,False,False,True
2026-08-20T00:42:26,2026-08-20 00:42:26,rater_b668,melody,v1__chant__lead__swell,positive,yes,65.48,,1.0,1.0,,,,,chant,0.0,,,,,True,,,,False,False,True
2026-08-20T00:43:56,2026-08-20 00:43:56,rater_b668,melody,v1__chant__texture__flat,neutral,no,89.85,,0.0,0.0,,,,,chant,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:45:01,2026-08-20 00:45:01,rater_b668,melody,v1__boc__texture__flat,neutral,maybe,65.19,,0.0,0.5,,,,,boc,-16.0,,,,,True,,,,False,False,True
2026-08-20T00:46:05,2026-08-20 00:46:05,rater_b668,melody,v1__chant__lead__legato,positive,no,64.01,,1.0,0.0,,,,,chant,0.0,,,,,True,,,,False,False,True
2026-08-21T18:27:19,2026-08-21 18:27:19,R19,reverb_clips,vtrans_028__long_bright,negative,maybe,46.73,,-1.0,0.5,,,long_bright,,,,,,,,,vtrans_028,,,False,False,True
2026-08-21T18:27:37,2026-08-21 18:27:37,R19,reverb_clips,vtrans_002__long_bright,positive,yes,18.01,,1.0,1.0,,,long_bright,,,,,,,,,vtrans_002,,,False,False,True
2026-08-21T18:27:48,2026-08-21 18:27:48,R19,reverb_clips,vtrans_002__dry,neutral,no,11.43,,0.0,0.0,,,dry,,,,,,,,,vtrans_002,,,False,False,True
2026-08-21T18:28:03,2026-08-21 18:28:03,R19,reverb_clips,vtrans_028__brutalism,neutral,no,14.28,,0.0,0.0,,,brutalism,,,,,,,,,vtrans_028,,,False,False,True
2026-08-21T18:28:15,2026-08-21 18:28:15,R19,reverb_clips,vtrans_028__stairwell,neutral,no,12.39,,0.0,0.0,,,stairwell,,,,,,,,,vtrans_028,,,False,False,True
2026-08-21T18:28:27,2026-08-21 18:28:27,R19,reverb_clips,vwander_020__stairwell,neutral,maybe,11.64,,0.0,0.5,,,stairwell,,,,,,,,,vwander_020,,,False,False,True
2026-08-21T18:28:43,2026-08-21 18:28:43,R19,reverb_clips,vtrans_013__brutalism,neutral,maybe,16.25,,0.0,0.5,,,brutalism,,,,,,,,,vtrans_013,,,False,False,True
2026-08-21T18:28:53,2026-08-21 18:28:53,R19,reverb_clips,vwander_020__brutalism,positive,yes,9.76,,1.0,1.0,,,brutalism,,,,,,,,,vwander_020,,,False,False,True
2026-08-21T18:29:44,2026-08-21 18:29:44,R19,reverb_clips,vwander_049__long_dark,neutral,yes,38.4,,0.0,1.0,,,long_dark,,,,,,,,,vwander_049,,,False,False,True
2026-08-21T18:30:05,2026-08-21 18:30:05,R19,reverb_clips,vtrans_028__nature,neutral,maybe,20.62,,0.0,0.5,,,nature,,,,,,,,,vtrans_028,,,False,False,True
2026-08-21T18:30:16,2026-08-21 18:30:16,R19,reverb_clips,vtrans_028__dry,neutral,yes,11.46,,0.0,1.0,,,dry,,,,,,,,,vtrans_028,,,False,False,True
2026-08-21T18:30:28,2026-08-21 18:30:28,R19,reverb_clips,vwander_020__dry,positive,no,11.47,,1.0,0.0,,,dry,,,,,,,,,vwander_020,,,False,False,True
2026-08-21T18:30:42,2026-08-21 18:30:42,R19,reverb_clips,vtrans_013__long_bright,positive,yes,14.58,,1.0,1.0,,,long_bright,,,,,,,,,vtrans_013,,,False,False,True
2026-08-21T18:31:00,2026-08-21 18:31:00,R19,reverb_clips,vwander_049__long_bright,positive,maybe,17.44,,1.0,0.5,,,long_bright,,,,,,,,,vwander_049,,,False,False,True
2026-08-21T18:33:45,2026-08-21 18:33:45,R19,reverb_clips,vwander_049__stairwell,neutral,maybe,164.91,,0.0,0.5,,,stairwell,,,,,,,,,vwander_049,,,False,False,True
2026-08-21T18:33:56,2026-08-21 18:33:56,R19,reverb_clips,vwander_049__dry,positive,yes,11.15,,1.0,1.0,,,dry,,,,,,,,,vwander_049,,,False,False,True
2026-08-21T18:34:08,2026-08-21 18:34:08,R19,reverb_clips,vtrans_002__long_dark,positive,yes,11.78,,1.0,1.0,,,long_dark,,,,,,,,,vtrans_002,,,False,False,True
2026-08-21T18:34:33,2026-08-21 18:34:33,R19,reverb_clips,vwander_020__nature,positive,yes,25.89,,1.0,1.0,,,nature,,,,,,,,,vwander_020,,,False,False,True
2026-08-21T18:34:44,2026-08-21 18:34:44,R19,reverb_clips,vwander_049__brutalism,positive,yes,10.98,,1.0,1.0,,,brutalism,,,,,,,,,vwander_049,,,False,False,True
2026-08-21T18:34:55,2026-08-21 18:34:55,R19,reverb_clips,vtrans_019__long_bright,neutral,no,10.36,,0.0,0.0,,,long_bright,,,,,,,,,vtrans_019,,,False,False,True
2026-08-21T18:35:09,2026-08-21 18:35:09,R19,reverb_clips,vwander_020__long_dark,positive,yes,14.28,,1.0,1.0,,,long_dark,,,,,,,,,vwander_020,,,False,False,True
2026-08-21T18:35:21,2026-08-21 18:35:21,R19,reverb_clips,vtrans_019__dry,neutral,yes,11.77,,0.0,1.0,,,dry,,,,,,,,,vtrans_019,,,False,False,True
2026-08-21T18:35:31,2026-08-21 18:35:31,R19,reverb_clips,vtrans_002__brutalism,positive,yes,10.46,,1.0,1.0,,,brutalism,,,,,,,,,vtrans_002,,,False,False,True
2026-08-21T18:37:01,2026-08-21 18:37:01,R19,reverb_clips,vtrans_019__nature,neutral,maybe,7.09,,0.0,0.5,,,nature,,,,,,,,,vtrans_019,,,False,False,True
2026-08-21T18:37:13,2026-08-21 18:37:13,R19,reverb_clips,vwander_049__nature,neutral,maybe,12.89,,0.0,0.5,,,nature,,,,,,,,,vwander_049,,,False,False,True
2026-07-26T18:04:11,2026-07-26 18:04:11,rater_4f04,modulation,vtrans_028__chorus_mild,neutral,yes,39.32,the movement may be too quick,0.0,1.0,chorus,mild,,,,,,,,,,vtrans_028,,,False,False,True
2026-07-26T18:05:23,2026-07-26 18:05:23,rater_4f04,modulation,vtrans_028__flange_strong,positive,yes,72.29,"nice. his creates some strange spacey effect. though if you do this, you kid of have to hit all the notes rather than letting them slip off key",1.0,1.0,flange,strong,,,,,,,,,,vtrans_028,,,False,False,True
2026-07-26T18:06:09,2026-07-26 18:06:09,rater_4f04,modulation,vtrans_028__dry,positive,yes,46.24,this is better than the first onlym which felt a bit rushed,1.0,1.0,none,none,,,,,,,,,,vtrans_028,,,False,False,True
2026-07-26T18:06:36,2026-07-26 18:06:36,rater_4f04,modulation,vtrans_028__phaser_mild,positive,yes,26.97,even better,1.0,1.0,phaser,mild,,,,,,,,,,vtrans_028,,,False,False,True
2026-07-26T18:07:01,2026-07-26 18:07:01,rater_4f04,modulation,vtrans_028__chorus_strong,positive,yes,25.28,best so far in the collection,1.0,1.0,chorus,strong,,,,,,,,,,vtrans_028,,,False,False,True
2026-07-26T18:07:25,2026-07-26 18:07:25,rater_4f04,modulation,vwander_049__dry,neutral,yes,24.03,this is,0.0,1.0,none,none,,,,,,,,,,vwander_049,,,False,False,True
2026-07-26T18:07:50,2026-07-26 18:07:50,rater_4f04,modulation,vwander_049__phaser_strong,neutral,yes,24.4,,0.0,1.0,phaser,strong,,,,,,,,,,vwander_049,,,False,False,True
2026-07-26T18:08:16,2026-07-26 18:08:16,rater_4f04,modulation,vwander_049__chorus_mild,positive,yes,25.9,,1.0,1.0,chorus,mild,,,,,,,,,,vwander_049,,,False,False,True
2026-07-26T18:09:17,2026-07-26 18:09:17,rater_4f04,modulation,vwander_049__chorus_strong,positive,yes,60.91,,1.0,1.0,chorus,strong,,,,,,,,,,vwander_049,,,False,False,True
2026-07-26T18:09:54,2026-07-26 18:09:54,rater_4f04,modulation,vtrans_028__phaser_strong,neutral,yes,23.9,,0.0,1.0,phaser,strong,,,,,,,,,,vtrans_028,,,False,False,True
2026-07-26T18:10:18,2026-07-26 18:10:18,rater_4f04,modulation,vwander_049__flange_strong,positive,yes,23.65,this now hits the notes,1.0,1.0,flange,strong,,,,,,,,,,vwander_049,,,False,False,True
2026-07-26T18:11:57,2026-07-26 18:11:57,rater_4f04,modulation,vwander_049__phaser_mild,neutral,yes,99.61,,0.0,1.0,phaser,mild,,,,,,,,,,vwander_049,,,False,False,True
2026-07-26T18:13:14,2026-07-26 18:13:14,rater_4f04,modulation,vwander_049__flange_mild,neutral,yes,76.46,,0.0,1.0,flange,mild,,,,,,,,,,vwander_049,,,False,False,True
2026-07-26T18:13:37,2026-07-26 18:13:37,rater_4f04,modulation,vtrans_028__flange_mild,positive,yes,23.09,very cool,1.0,1.0,flange,mild,,,,,,,,,,vtrans_028,,,False,False,True
2026-07-26T18:25:01,2026-07-26 18:25:01,rater_4f04,bed_level,vtrans_002__bells-church,works,-24,73.53,,,,,,long_bright,,,,bells-church,,,,,,vtrans_002,r_1mechanical155859_179538-hq,False,False,True
2026-07-26T18:26:49,2026-07-26 18:26:49,rater_4f04,bed_level,vtrans_002__street-crowd,works,-24,45.17,,,,,,long_bright,,,,street-crowd,,,,,,vtrans_002,r_0society121787_2168040-hq,False,False,True
2026-07-26T18:27:12,2026-07-26 18:27:12,rater_4f04,bed_level,vtrans_002__water-stream,marginal,-24,22.78,,,,,,long_bright,,,,water-stream,,,,,,vtrans_002,r_0nature149743_1050391-hq,False,False,True
2026-07-26T18:27:31,2026-07-26 18:27:31,rater_4f04,bed_level,vtrans_002__birds,marginal,-24,19.25,,,,,,long_bright,,,,birds,,,,,,vtrans_002,r_0quiet324938_1648170-hq,False,False,True
2026-07-26T18:27:52,2026-07-26 18:27:52,rater_4f04,bed_level,vtrans_004__bells-church,works,-30,21.4,,,,,,long_bright,,,,bells-church,,,,,,vtrans_004,r_1mechanical155859_179538-hq,False,False,True
2026-07-26T18:28:45,2026-07-26 18:28:45,rater_4f04,bed_level,vtrans_004__street-crowd,works,-12,52.12,,,,,,long_bright,,,,street-crowd,,,,,,vtrans_004,r_0society121787_2168040-hq,False,False,True
2026-08-01T19:07:08,2026-08-01 19:07:08,rater_22cd,reverb_clips,vtrans_028__long_bright,positive,yes,12.15,,1.0,1.0,,,long_bright,,,,,,,,,vtrans_028,,,False,False,True
2026-08-01T19:07:34,2026-08-01 19:07:34,rater_22cd,reverb_clips,vtrans_002__long_bright,neutral,yes,25.59,,0.0,1.0,,,long_bright,,,,,,,,,vtrans_002,,,False,False,True
