timestamp,rater,session_id,block,order_index,track_id,trajectory,chain,condition,stage,scheduled_s,elapsed_s,rating
2026-07-12T14:49:46,R12,81f12c95,0,0,lt_down_c1_arc_majend,down,1.0,arc_majend,overall,120.0,122.1,1.0
2026-07-12T14:52:01,R12,0b8053e7,-1,-1,lt_practice,practice,,practice,probe1,15.0,18.3,1.0
2026-07-12T14:52:23,R12,0b8053e7,-1,-1,lt_practice,practice,,practice,probe2,35.0,40.5,-1.0
2026-07-12T14:52:43,R12,0b8053e7,-1,-1,lt_practice,practice,,practice,overall,60.0,61.0,-1.0
2026-07-12T14:53:26,R12,0b8053e7,0,0,lt_down_c1_arc_majend,down,1.0,arc_majend,probe1,40.0,40.6,-1.0
2026-07-12T14:54:00,R12,0b8053e7,0,0,lt_down_c1_arc_majend,down,1.0,arc_majend,probe2,72.0,74.7,1.0
2026-07-12T14:54:41,R12,0b8053e7,0,0,lt_down_c1_arc_majend,down,1.0,arc_majend,probe3,112.0,115.7,0.0
2026-07-12T14:54:50,R12,0b8053e7,0,0,lt_down_c1_arc_majend,down,1.0,arc_majend,overall,120.0,124.5,1.0
2026-07-12T14:55:36,R12,0b8053e7,0,1,lt_up_c1_arc_majend,up,1.0,arc_majend,probe1,40.0,43.8,1.0
2026-07-12T14:56:08,R12,0b8053e7,0,1,lt_up_c1_arc_majend,up,1.0,arc_majend,probe2,72.0,75.0,1.0
2026-07-12T14:56:49,R12,0b8053e7,0,1,lt_up_c1_arc_majend,up,1.0,arc_majend,probe3,112.0,116.3,1.0
2026-07-12T14:56:57,R12,0b8053e7,0,1,lt_up_c1_arc_majend,up,1.0,arc_majend,overall,120.0,124.3,1.0
2026-07-12T14:58:48,R12,0b8053e7,0,2,lt_down_c2_noarc,down,2.0,noarc,probe1,42.0,45.9,0.0
2026-07-12T14:59:16,R12,0b8053e7,0,2,lt_down_c2_noarc,down,2.0,noarc,probe2,70.0,73.9,1.0
2026-07-12T14:59:56,R12,0b8053e7,0,2,lt_down_c2_noarc,down,2.0,noarc,probe3,112.0,114.5,1.0
2026-07-12T15:00:04,R12,0b8053e7,0,2,lt_down_c2_noarc,down,2.0,noarc,overall,120.0,122.1,1.0
2026-07-12T15:00:51,R12,0b8053e7,0,3,lt_up_c0_arc_minend,up,0.0,arc_minend,probe1,40.0,43.5,0.0
2026-07-12T15:01:22,R12,0b8053e7,0,3,lt_up_c0_arc_minend,up,0.0,arc_minend,probe2,72.0,74.9,-1.0
2026-07-12T15:02:04,R12,0b8053e7,0,3,lt_up_c0_arc_minend,up,0.0,arc_minend,probe3,112.0,116.5,0.0
2026-07-12T15:02:10,R12,0b8053e7,0,3,lt_up_c0_arc_minend,up,0.0,arc_minend,overall,120.0,122.6,1.0
2026-07-12T15:02:57,R12,0b8053e7,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,probe1,40.0,44.9,1.0
2026-07-12T15:03:30,R12,0b8053e7,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,probe2,72.0,77.6,1.0
2026-07-12T15:04:09,R12,0b8053e7,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,probe3,112.0,116.5,0.0
2026-07-12T15:04:41,R12,0b8053e7,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,overall,120.0,148.0,0.0
2026-07-12T15:05:32,R12,0b8053e7,0,5,lt_up_c2_noarc,up,2.0,noarc,probe1,42.0,47.1,-1.0
2026-07-12T15:05:59,R12,0b8053e7,0,5,lt_up_c2_noarc,up,2.0,noarc,probe2,70.0,74.0,-1.0
2026-07-12T15:06:42,R12,0b8053e7,0,5,lt_up_c2_noarc,up,2.0,noarc,probe3,112.0,117.7,-1.0
2026-07-12T15:06:48,R12,0b8053e7,0,5,lt_up_c2_noarc,up,2.0,noarc,overall,120.0,123.5,-1.0
