timestamp,rater,test,item_id,response,response2,elapsed_s,note,params
2026-08-13T23:13:23,rater_7895,pairing,vtrans_004__L8__street-crowd__r_0society121787_2168040-hq,positive,yes,10.79,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -8.0, ""va_gap"": 0.539, ""reverb"": ""long_bright""}"
2026-08-13T23:13:34,rater_7895,pairing,vtrans_004__L18__water-stream__r_0nature149743_1050391-hq,positive,yes,10.4,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -18.0, ""va_gap"": 1.14, ""reverb"": ""long_bright""}"
2026-08-13T23:13:42,rater_7895,pairing,vtrans_004__L8__water-stream__r_0nature149743_1050391-hq,positive,yes,7.87,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -8.0, ""va_gap"": 1.14, ""reverb"": ""long_bright""}"
2026-08-13T23:14:00,rater_7895,pairing,vtrans_004__L18__birds__r_0quiet324938_1648170-hq,positive,yes,17.89,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -18.0, ""va_gap"": 1.791, ""reverb"": ""long_bright""}"
2026-08-13T23:14:12,rater_7895,pairing,vtrans_004__L8__birds__r_0quiet324938_1648170-hq,positive,yes,12.82,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -8.0, ""va_gap"": 1.791, ""reverb"": ""long_bright""}"
2026-08-13T23:14:29,rater_7895,pairing,vtrans_000__L18__bells-church__r_1mechanical155859_179538-hq,negative,no,16.37,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""level_db"": -18.0, ""va_gap"": 0.35, ""reverb"": ""long_bright""}"
2026-08-13T23:14:39,rater_7895,pairing,vtrans_000__L8__bells-church__r_1mechanical155859_179538-hq,negative,maybe,9.84,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""level_db"": -8.0, ""va_gap"": 0.35, ""reverb"": ""long_bright""}"
2026-08-13T23:14:48,rater_7895,pairing,vtrans_000__L18__street-crowd__r_0society121787_2168040-hq,negative,maybe,9.47,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""level_db"": -18.0, ""va_gap"": 0.288, ""reverb"": ""long_bright""}"
2026-08-13T23:14:57,rater_7895,pairing,vtrans_000__L8__street-crowd__r_0society121787_2168040-hq,negative,no,8.68,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""level_db"": -8.0, ""va_gap"": 0.288, ""reverb"": ""long_bright""}"
2026-08-13T23:15:06,rater_7895,pairing,vtrans_000__L18__water-stream__r_0nature149743_1050391-hq,negative,maybe,9.42,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""level_db"": -18.0, ""va_gap"": 0.889, ""reverb"": ""long_bright""}"
2026-08-13T23:15:15,rater_7895,pairing,vtrans_000__L8__water-stream__r_0nature149743_1050391-hq,negative,maybe,9.26,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""level_db"": -8.0, ""va_gap"": 0.889, ""reverb"": ""long_bright""}"
2026-08-13T23:15:23,rater_7895,pairing,vtrans_000__L18__birds__r_0quiet324938_1648170-hq,negative,maybe,7.65,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""level_db"": -18.0, ""va_gap"": 1.54, ""reverb"": ""long_bright""}"
2026-08-13T23:15:30,rater_7895,pairing,vtrans_000__L8__birds__r_0quiet324938_1648170-hq,negative,maybe,7.34,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""level_db"": -8.0, ""va_gap"": 1.54, ""reverb"": ""long_bright""}"
2026-08-13T23:15:49,rater_7895,pairing,vtrans_008__L18__bells-church__r_1mechanical155859_179538-hq,neutral,yes,18.53,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -18.0, ""va_gap"": 0.086, ""reverb"": ""long_bright""}"
2026-08-13T23:15:55,rater_7895,pairing,vtrans_008__L8__bells-church__r_1mechanical155859_179538-hq,neutral,yes,6.42,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -8.0, ""va_gap"": 0.086, ""reverb"": ""long_bright""}"
2026-08-13T23:16:00,rater_7895,pairing,vtrans_008__L18__street-crowd__r_0society121787_2168040-hq,positive,yes,4.72,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -18.0, ""va_gap"": 0.552, ""reverb"": ""long_bright""}"
2026-08-13T23:16:11,rater_7895,pairing,vtrans_008__L8__street-crowd__r_0society121787_2168040-hq,positive,yes,10.79,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -8.0, ""va_gap"": 0.552, ""reverb"": ""long_bright""}"
2026-08-13T23:16:19,rater_7895,pairing,vtrans_008__L18__water-stream__r_0nature149743_1050391-hq,positive,maybe,8.01,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -18.0, ""va_gap"": 1.152, ""reverb"": ""long_bright""}"
2026-08-13T23:16:24,rater_7895,pairing,vtrans_008__L8__water-stream__r_0nature149743_1050391-hq,positive,yes,5.28,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -8.0, ""va_gap"": 1.152, ""reverb"": ""long_bright""}"
2026-08-13T23:16:30,rater_7895,pairing,vtrans_008__L18__birds__r_0quiet324938_1648170-hq,positive,yes,5.81,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -18.0, ""va_gap"": 1.804, ""reverb"": ""long_bright""}"
2026-08-13T23:16:36,rater_7895,pairing,vtrans_008__L8__birds__r_0quiet324938_1648170-hq,positive,yes,6.25,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -8.0, ""va_gap"": 1.804, ""reverb"": ""long_bright""}"
2026-08-13T23:17:09,rater_7895,bed_level,vtrans_002__bells-church,works,-24,28.31,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-08-13T23:17:36,rater_7895,bed_level,vtrans_002__street-crowd,works,-30,27.06,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-08-13T23:17:47,rater_7895,bed_level,vtrans_002__water-stream,works,-24,11.14,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-08-13T23:18:03,rater_7895,bed_level,vtrans_002__birds,works,-24,16.01,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-08-13T23:18:11,rater_7895,bed_level,vtrans_004__bells-church,works,-18,7.55,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""reverb"": ""long_bright""}"
2026-08-13T23:18:17,rater_7895,bed_level,vtrans_004__street-crowd,works,-18,6.43,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""reverb"": ""long_bright""}"
2026-08-13T23:18:21,rater_7895,bed_level,vtrans_004__water-stream,works,-18,3.72,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""reverb"": ""long_bright""}"
2026-08-13T23:18:26,rater_7895,bed_level,vtrans_004__birds,works,-18,5.05,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""reverb"": ""long_bright""}"
2026-08-13T23:18:32,rater_7895,bed_level,vtrans_000__bells-church,works,-18,6.27,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""reverb"": ""long_bright""}"
2026-08-13T23:18:39,rater_7895,bed_level,vtrans_000__street-crowd,works,-18,6.95,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""reverb"": ""long_bright""}"
2026-08-13T23:18:43,rater_7895,bed_level,vtrans_000__water-stream,works,-18,4.28,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""reverb"": ""long_bright""}"
2026-08-13T23:18:47,rater_7895,bed_level,vtrans_000__birds,works,-18,3.95,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_000"", ""drone_va"": [-0.6371, -0.3126], ""reverb"": ""long_bright""}"
2026-08-13T23:18:56,rater_7895,bed_level,vtrans_008__bells-church,works,-18,8.94,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-08-13T23:19:01,rater_7895,bed_level,vtrans_008__street-crowd,works,-18,4.89,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-08-13T23:19:06,rater_7895,bed_level,vtrans_008__water-stream,works,-18,4.83,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-08-13T23:19:12,rater_7895,bed_level,vtrans_008__birds,works,-18,6.01,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_008"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-08-13T23:19:43,rater_7895,transitions,vtrans_019__vtrans_013,B,,27.92,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vtrans_019"", ""clip_b"": ""vtrans_013""}"
2026-08-13T23:20:17,rater_7895,transitions,vtrans_028__vtrans_002,B,,33.95,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vtrans_028"", ""clip_b"": ""vtrans_002""}"
2026-08-13T23:20:36,rater_7895,transitions,vwander_034__vwander_059,B,,18.71,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vwander_034"", ""clip_b"": ""vwander_059""}"
2026-08-13T23:20:47,rater_7895,transitions,vwander_049__vwander_059,B,,11.18,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vwander_049"", ""clip_b"": ""vwander_059""}"
2026-08-13T23:20:55,rater_7895,transitions,vwander_049__vwander_020,B,,8.3,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vwander_049"", ""clip_b"": ""vwander_020""}"
2026-08-13T23:20:57,rater_7895,transitions,vtrans_028__vtrans_019,A,,1.92,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vtrans_028"", ""clip_b"": ""vtrans_019""}"
2026-08-13T23:20:58,rater_7895,transitions,vwander_020__vwander_059,A,,1.43,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vwander_020"", ""clip_b"": ""vwander_059""}"
2026-08-13T23:21:00,rater_7895,transitions,vtrans_019__vtrans_002,B,,1.91,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vtrans_019"", ""clip_b"": ""vtrans_002""}"
2026-08-13T23:21:02,rater_7895,transitions,vwander_020__vwander_034,A,,1.69,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vwander_020"", ""clip_b"": ""vwander_034""}"
2026-08-13T23:21:04,rater_7895,transitions,vwander_049__vwander_034,B,,1.56,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vwander_049"", ""clip_b"": ""vwander_034""}"
2026-08-13T23:21:05,rater_7895,transitions,vtrans_013__vtrans_002,B,,1.55,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vtrans_013"", ""clip_b"": ""vtrans_002""}"
2026-08-13T23:21:13,rater_7895,transitions,vtrans_028__vtrans_013,A,,8.09,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vtrans_028"", ""clip_b"": ""vtrans_013""}"
