timestamp,rater,session_id,block,order_index,track_id,trajectory,chain,condition,stage,scheduled_s,elapsed_s,rating
2026-07-16T14:34:55,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,17.1,-1.0
2026-07-16T14:35:06,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,28.8,-1.0
2026-07-16T14:35:16,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,38.4,-1.0
2026-07-16T14:35:30,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,53.0,0.0
2026-07-16T14:35:43,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,65.8,1.0
2026-07-16T14:35:57,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,79.3,0.0
2026-07-16T14:36:07,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,89.7,-1.0
2026-07-16T14:36:23,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,105.9,-1.0
2026-07-16T14:36:41,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,overall,120.0,123.4,-1.0
2026-07-16T14:36:53,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,event,,6.8,0.0
2026-07-16T14:37:00,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,event,,14.2,-1.0
2026-07-16T14:37:13,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,event,,27.1,-1.0
2026-07-16T14:37:37,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,event,,50.7,0.0
2026-07-16T14:37:47,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,event,,61.1,-1.0
2026-07-16T14:38:02,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,event,,76.5,0.0
2026-07-16T14:38:15,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,event,,88.7,-1.0
2026-07-16T14:38:33,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,event,,107.5,0.0
2026-07-16T14:38:51,R14,e4899504,0,4,lt_down_c0_arc_minend,down,0.0,arc_minend,overall,120.0,124.7,-1.0
2026-07-16T14:39:06,R14,e4899504,0,5,lt_up_c0_arc_minend,up,0.0,arc_minend,event,,6.0,0.0
2026-07-16T14:39:20,R14,e4899504,0,5,lt_up_c0_arc_minend,up,0.0,arc_minend,event,,20.3,-1.0
2026-07-16T14:39:42,R14,e4899504,0,5,lt_up_c0_arc_minend,up,0.0,arc_minend,event,,42.3,-1.0
2026-07-16T14:40:02,R14,e4899504,0,5,lt_up_c0_arc_minend,up,0.0,arc_minend,event,,61.9,0.0
2026-07-16T14:40:15,R14,e4899504,0,5,lt_up_c0_arc_minend,up,0.0,arc_minend,event,,74.9,-1.0
2026-07-16T14:40:45,R14,e4899504,0,5,lt_up_c0_arc_minend,up,0.0,arc_minend,event,,105.0,-1.0
2026-07-16T14:40:59,R14,e4899504,0,5,lt_up_c0_arc_minend,up,0.0,arc_minend,event,,119.0,1.0
2026-07-16T14:41:09,R14,e4899504,0,5,lt_up_c0_arc_minend,up,0.0,arc_minend,overall,120.0,129.4,-1.0
